X,Y,Z,non_zero_elements
0.001,-0.001,0.032,87
0.0015,-0.001,0.032,68
0.002,-0.001,0.032,47
-0.002,-0.0005,0.032,55
-0.0015,-0.0005,0.032,78
-0.001,-0.0005,0.032,94
-0.0005,-0.0005,0.032,96
0,-0.0005,0.032,96
0.0005,-0.0005,0.032,96
0.001,-0.0005,0.032,94
0.0015,-0.0005,0.032,78
0.002,-0.0005,0.032,55
-0.002,0,0.032,59
-0.0015,0,0.032,82
-0.001,0,0.032,95
-0.0005,0,0.032,96
0,0,0.032,96
0.0005,0,0.032,96
0.001,0,0.032,95
0.0015,0,0.032,82
0.002,0,0.032,59
-0.002,0.0005,0.032,55
-0.0015,0.0005,0.032,78
-0.001,0.0005,0.032,94
-0.0005,0.0005,0.032,96
0,0.0005,0.032,96
0.0005,0.0005,0.032,96
0.001,0.0005,0.032,94
0.0015,0.0005,0.032,78
0.002,0.0005,0.032,55
-0.002,0.001,0.032,47
-0.0015,0.001,0.032,68
-0.001,0.001,0.032,87
-0.0005,0.001,0.032,94
0,0.001,0.032,95
0.0005,0.001,0.032,94
0.001,0.001,0.032,87
0.0015,0.001,0.032,68
0.002,0.001,0.032,47
-0.0015,0.0015,0.032,54
-0.001,0.0015,0.032,68
-0.0005,0.0015,0.032,78
0,0.0015,0.032,82
0.0005,0.0015,0.032,78
0.001,0.0015,0.032,68
0.0015,0.0015,0.032,54
-0.001,0.002,0.032,47
-0.0005,0.002,0.032,55
0,0.002,0.032,59
0.0005,0.002,0.032,55
0.001,0.002,0.032,47
-0.001,-0.002,0.0325,47
-0.0005,-0.002,0.0325,55
0,-0.002,0.0325,59
0.0005,-0.002,0.0325,55
0.001,-0.002,0.0325,47
-0.0015,-0.0015,0.0325,54
-0.001,-0.0015,0.0325,68
-0.0005,-0.0015,0.0325,78
0,-0.0015,0.0325,82
0.0005,-0.0015,0.0325,78
0.001,-0.0015,0.0325,68
0.0015,-0.0015,0.0325,54
-0.002,-0.001,0.0325,47
-0.0015,-0.001,0.0325,68
-0.001,-0.001,0.0325,87
-0.0005,-0.001,0.0325,94
0,-0.001,0.0325,95
0.0005,-0.001,0.0325,94
0.001,-0.001,0.0325,87
0.0015,-0.001,0.0325,68
0.002,-0.001,0.0325,47
-0.002,-0.0005,0.0325,55
-0.0015,-0.0005,0.0325,78
-0.001,-0.0005,0.0325,94
-0.0005,-0.0005,0.0325,96
0,-0.0005,0.0325,96
0.0005,-0.0005,0.0325,96
0.001,-0.0005,0.0325,94
0.0015,-0.0005,0.0325,78
0.002,-0.0005,0.0325,55
-0.002,0,0.0325,59
-0.0015,0,0.0325,82
-0.001,0,0.0325,95
-0.0005,0,0.0325,96
0,0,0.0325,96
0.0005,0,0.0325,96
0.001,0,0.0325,95
0.0015,0,0.0325,82
0.002,0,0.0325,59
-0.002,0.0005,0.0325,55
-0.0015,0.0005,0.0325,78
-0.001,0.0005,0.0325,94
-0.0005,0.0005,0.0325,96
0,0.0005,0.0325,96
0.0005,0.0005,0.0325,96
0.001,0.0005,0.0325,94
0.0015,0.0005,0.0325,78
0.002,0.0005,0.0325,55
-0.002,0.001,0.0325,47
-0.0015,0.001,0.0325,68
-0.001,0.001,0.0325,87
-0.0005,0.001,0.0325,94
0,0.001,0.0325,95
0.0005,0.001,0.0325,94
0.001,0.001,0.0325,87
0.0015,0.001,0.0325,68
0.002,0.001,0.0325,47
-0.0015,0.0015,0.0325,54
-0.001,0.0015,0.0325,68
-0.0005,0.0015,0.0325,78
0,0.0015,0.0325,82
0.0005,0.0015,0.0325,78
0.001,0.0015,0.0325,68
0.0015,0.0015,0.0325,54
-0.001,0.002,0.0325,47
-0.0005,0.002,0.0325,55
0,0.002,0.0325,59
0.0005,0.002,0.0325,55
0.001,0.002,0.0325,47
-0.001,-0.002,0.033,47
-0.0005,-0.002,0.033,55
0,-0.002,0.033,59
0.0005,-0.002,0.033,55
0.001,-0.002,0.033,47
-0.0015,-0.0015,0.033,54
-0.001,-0.0015,0.033,68
-0.0005,-0.0015,0.033,78
0,-0.0015,0.033,82
0.0005,-0.0015,0.033,78
0.001,-0.0015,0.033,68
0.0015,-0.0015,0.033,54
-0.002,-0.001,0.033,47
-0.0015,-0.001,0.033,68
-0.001,-0.001,0.033,87
-0.0005,-0.001,0.033,94
0,-0.001,0.033,95
0.0005,-0.001,0.033,94
0.001,-0.001,0.033,87
0.0015,-0.001,0.033,68
0.002,-0.001,0.033,47
-0.002,-0.0005,0.033,55
-0.0015,-0.0005,0.033,78
-0.001,-0.0005,0.033,94
-0.0005,-0.0005,0.033,96
0,-0.0005,0.033,96
0.0005,-0.0005,0.033,96
0.001,-0.0005,0.033,94
0.0015,-0.0005,0.033,78
0.002,-0.0005,0.033,55
-0.002,0,0.033,59
-0.0015,0,0.033,82
-0.001,0,0.033,95
-0.0005,0,0.033,96
0,0,0.033,96
0.0005,0,0.033,96
0.001,0,0.033,95
0.0015,0,0.033,82
0.002,0,0.033,59
-0.002,0.0005,0.033,55
-0.0015,0.0005,0.033,78
-0.001,0.0005,0.033,94
-0.0005,0.0005,0.033,96
0,0.0005,0.033,96
0.0005,0.0005,0.033,96
0.001,0.0005,0.033,94
0.0015,0.0005,0.033,78
0.002,0.0005,0.033,55
-0.002,0.001,0.033,47
-0.0015,0.001,0.033,68
-0.001,0.001,0.033,87
-0.0005,0.001,0.033,94
0,0.001,0.033,95
0.0005,0.001,0.033,94
0.001,0.001,0.033,87
0.0015,0.001,0.033,68
0.002,0.001,0.033,47
-0.0015,0.0015,0.033,54
-0.001,0.0015,0.033,68
-0.0005,0.0015,0.033,78
0,0.0015,0.033,82
0.0005,0.0015,0.033,78
0.001,0.0015,0.033,68
0.0015,0.0015,0.033,54
-0.001,0.002,0.033,47
-0.0005,0.002,0.033,55
0,0.002,0.033,59
0.0005,0.002,0.033,55
0.001,0.002,0.033,47
-0.001,-0.002,0.0335,47
-0.0005,-0.002,0.0335,55
0,-0.002,0.0335,59
0.0005,-0.002,0.0335,55
0.001,-0.002,0.0335,47
-0.0015,-0.0015,0.0335,54
-0.001,-0.0015,0.0335,68
-0.0005,-0.0015,0.0335,78
0,-0.0015,0.0335,82
0.0005,-0.0015,0.0335,78
0.001,-0.0015,0.0335,68
0.0015,-0.0015,0.0335,54
-0.002,-0.001,0.0335,47
-0.0015,-0.001,0.0335,68
-0.001,-0.001,0.0335,87
-0.0005,-0.001,0.0335,94
0,-0.001,0.0335,95
0.0005,-0.001,0.0335,94
0.001,-0.001,0.0335,87
0.0015,-0.001,0.0335,68
0.002,-0.001,0.0335,47
-0.002,-0.0005,0.0335,55
-0.0015,-0.0005,0.0335,78
-0.001,-0.0005,0.0335,94
-0.0005,-0.0005,0.0335,96
0,-0.0005,0.0335,96
0.0005,-0.0005,0.0335,96
0.001,-0.0005,0.0335,94
0.0015,-0.0005,0.0335,78
0.002,-0.0005,0.0335,55
-0.002,0,0.0335,59
-0.0015,0,0.0335,82
-0.001,0,0.0335,95
-0.0005,0,0.0335,96
0,0,0.0335,96
0.0005,0,0.0335,96
0.001,0,0.0335,95
0.0015,0,0.0335,82
0.002,0,0.0335,59
-0.002,0.0005,0.0335,55
-0.0015,0.0005,0.0335,78
-0.001,0.0005,0.0335,94
-0.0005,0.0005,0.0335,96
0,0.0005,0.0335,96
0.0005,0.0005,0.0335,96
0.001,0.0005,0.0335,94
0.0015,0.0005,0.0335,78
0.002,0.0005,0.0335,55
-0.002,0.001,0.0335,47
-0.0015,0.001,0.0335,68
-0.001,0.001,0.0335,87
-0.0005,0.001,0.0335,94
0,0.001,0.0335,95
0.0005,0.001,0.0335,94
0.001,0.001,0.0335,87
0.0015,0.001,0.0335,68
0.002,0.001,0.0335,47
-0.0015,0.0015,0.0335,54
-0.001,0.0015,0.0335,68
-0.0005,0.0015,0.0335,78
0,0.0015,0.0335,82
0.0005,0.0015,0.0335,78
0.001,0.0015,0.0335,68
0.0015,0.0015,0.0335,54
-0.001,0.002,0.0335,47
-0.0005,0.002,0.0335,55
0,0.002,0.0335,59
0.0005,0.002,0.0335,55
0.001,0.002,0.0335,47
-0.001,-0.002,0.034,48
-0.0005,-0.002,0.034,56
0,-0.002,0.034,60
0.0005,-0.002,0.034,56
0.001,-0.002,0.034,48
-0.0015,-0.0015,0.034,55
-0.001,-0.0015,0.034,69
-0.0005,-0.0015,0.034,79
0,-0.0015,0.034,83
0.0005,-0.0015,0.034,79
0.001,-0.0015,0.034,69
0.0015,-0.0015,0.034,55
-0.002,-0.001,0.034,48
-0.0015,-0.001,0.034,69
-0.001,-0.001,0.034,88
-0.0005,-0.001,0.034,95
0,-0.001,0.034,96
0.0005,-0.001,0.034,95
0.001,-0.001,0.034,88
0.0015,-0.001,0.034,69
0.002,-0.001,0.034,48
-0.002,-0.0005,0.034,56
-0.0015,-0.0005,0.034,79
-0.001,-0.0005,0.034,95
-0.0005,-0.0005,0.034,97
0,-0.0005,0.034,97
0.0005,-0.0005,0.034,97
0.001,-0.0005,0.034,95
0.0015,-0.0005,0.034,79
0.002,-0.0005,0.034,56
-0.002,0,0.034,60
-0.0015,0,0.034,83
-0.001,0,0.034,96
-0.0005,0,0.034,97
0,0,0.034,97
0.0005,0,0.034,97
0.001,0,0.034,96
0.0015,0,0.034,83
0.002,0,0.034,60
-0.002,0.0005,0.034,56
-0.0015,0.0005,0.034,79
-0.001,0.0005,0.034,95
-0.0005,0.0005,0.034,97
0,0.0005,0.034,97
0.0005,0.0005,0.034,97
0.001,0.0005,0.034,95
0.0015,0.0005,0.034,79
0.002,0.0005,0.034,56
-0.002,0.001,0.034,48
-0.0015,0.001,0.034,69
-0.001,0.001,0.034,88
-0.0005,0.001,0.034,95
0,0.001,0.034,96
0.0005,0.001,0.034,95
0.001,0.001,0.034,88
0.0015,0.001,0.034,69
0.002,0.001,0.034,48
-0.0015,0.0015,0.034,55
-0.001,0.0015,0.034,69
-0.0005,0.0015,0.034,79
0,0.0015,0.034,83
0.0005,0.0015,0.034,79
0.001,0.0015,0.034,69
0.0015,0.0015,0.034,55
-0.001,0.002,0.034,48
-0.0005,0.002,0.034,56
0,0.002,0.034,60
0.0005,0.002,0.034,56
0.001,0.002,0.034,48
-0.001,-0.002,0.0345,51
-0.0005,-0.002,0.0345,60
0,-0.002,0.0345,64
0.0005,-0.002,0.0345,60
0.001,-0.002,0.0345,51
-0.0015,-0.0015,0.0345,59
-0.001,-0.0015,0.0345,74
-0.0005,-0.0015,0.0345,84
0,-0.0015,0.0345,89
0.0005,-0.0015,0.0345,84
0.001,-0.0015,0.0345,74
0.0015,-0.0015,0.0345,59
-0.002,-0.001,0.0345,51
-0.0015,-0.001,0.0345,74
-0.001,-0.001,0.0345,94
-0.0005,-0.001,0.0345,100
0,-0.001,0.0345,100
0.0005,-0.001,0.0345,100
0.001,-0.001,0.0345,94
0.0015,-0.001,0.0345,74
0.002,-0.001,0.0345,51
-0.002,-0.0005,0.0345,60
-0.0015,-0.0005,0.0345,84
-0.001,-0.0005,0.0345,100
-0.0005,-0.0005,0.0345,100
0,-0.0005,0.0345,100
0.0005,-0.0005,0.0345,100
0.001,-0.0005,0.0345,100
0.0015,-0.0005,0.0345,84
0.002,-0.0005,0.0345,60
-0.002,0,0.0345,64
-0.0015,0,0.0345,89
-0.001,0,0.0345,100
-0.0005,0,0.0345,100
0,0,0.0345,100
0.0005,0,0.0345,100
0.001,0,0.0345,100
0.0015,0,0.0345,89
0.002,0,0.0345,64
-0.002,0.0005,0.0345,60
-0.0015,0.0005,0.0345,84
-0.001,0.0005,0.0345,100
-0.0005,0.0005,0.0345,100
0,0.0005,0.0345,100
0.0005,0.0005,0.0345,100
0.001,0.0005,0.0345,100
0.0015,0.0005,0.0345,84
0.002,0.0005,0.0345,60
-0.002,0.001,0.0345,51
-0.0015,0.001,0.0345,74
-0.001,0.001,0.0345,94
-0.0005,0.001,0.0345,100
0,0.001,0.0345,100
0.0005,0.001,0.0345,100
0.001,0.001,0.0345,94
0.0015,0.001,0.0345,74
0.002,0.001,0.0345,51
-0.0015,0.0015,0.0345,59
-0.001,0.0015,0.0345,74
-0.0005,0.0015,0.0345,84
0,0.0015,0.0345,89
0.0005,0.0015,0.0345,84
0.001,0.0015,0.0345,74
0.0015,0.0015,0.0345,59
-0.001,0.002,0.0345,51
-0.0005,0.002,0.0345,60
0,0.002,0.0345,64
0.0005,0.002,0.0345,60
0.001,0.002,0.0345,51
-0.001,-0.002,0.035,53
-0.0005,-0.002,0.035,62
0,-0.002,0.035,66
0.0005,-0.002,0.035,62
0.001,-0.002,0.035,53
-0.0015,-0.0015,0.035,60
-0.001,-0.0015,0.035,76
-0.0005,-0.0015,0.035,86
0,-0.0015,0.035,91
0.0005,-0.0015,0.035,86
0.001,-0.0015,0.035,76
0.0015,-0.0015,0.035,60
-0.002,-0.001,0.035,53
-0.0015,-0.001,0.035,76
-0.001,-0.001,0.035,97
-0.0005,-0.001,0.035,100
0,-0.001,0.035,100
0.0005,-0.001,0.035,100
0.001,-0.001,0.035,97
0.0015,-0.001,0.035,76
0.002,-0.001,0.035,53
-0.002,-0.0005,0.035,62
-0.0015,-0.0005,0.035,86
-0.001,-0.0005,0.035,100
-0.0005,-0.0005,0.035,100
0,-0.0005,0.035,100
0.0005,-0.0005,0.035,100
0.001,-0.0005,0.035,100
0.0015,-0.0005,0.035,86
0.002,-0.0005,0.035,62
-0.002,0,0.035,66
-0.0015,0,0.035,91
-0.001,0,0.035,100
-0.0005,0,0.035,100
0,0,0.035,100
0.0005,0,0.035,100
0.001,0,0.035,100
0.0015,0,0.035,91
0.002,0,0.035,66
-0.002,0.0005,0.035,62
-0.0015,0.0005,0.035,86
-0.001,0.0005,0.035,100
-0.0005,0.0005,0.035,100
0,0.0005,0.035,100
0.0005,0.0005,0.035,100
0.001,0.0005,0.035,100
0.0015,0.0005,0.035,86
0.002,0.0005,0.035,62
-0.002,0.001,0.035,53
-0.0015,0.001,0.035,76
-0.001,0.001,0.035,97
-0.0005,0.001,0.035,100
0,0.001,0.035,100
0.0005,0.001,0.035,100
0.001,0.001,0.035,97
0.0015,0.001,0.035,76
0.002,0.001,0.035,53
-0.0015,0.0015,0.035,60
-0.001,0.0015,0.035,76
-0.0005,0.0015,0.035,86
0,0.0015,0.035,91
0.0005,0.0015,0.035,86
0.001,0.0015,0.035,76
0.0015,0.0015,0.035,60
-0.001,0.002,0.035,53
-0.0005,0.002,0.035,62
0,0.002,0.035,66
0.0005,0.002,0.035,62
0.001,0.002,0.035,53
-0.001,-0.002,0.0355,53
-0.0005,-0.002,0.0355,62
0,-0.002,0.0355,66
0.0005,-0.002,0.0355,62
0.001,-0.002,0.0355,53
-0.0015,-0.0015,0.0355,60
-0.001,-0.0015,0.0355,76
-0.0005,-0.0015,0.0355,86
0,-0.0015,0.0355,91
0.0005,-0.0015,0.0355,86
0.001,-0.0015,0.0355,76
0.0015,-0.0015,0.0355,60
-0.002,-0.001,0.0355,53
-0.0015,-0.001,0.0355,76
-0.001,-0.001,0.0355,97
-0.0005,-0.001,0.0355,100
0,-0.001,0.0355,100
0.0005,-0.001,0.0355,100
0.001,-0.001,0.0355,97
0.0015,-0.001,0.0355,76
0.002,-0.001,0.0355,53
-0.002,-0.0005,0.0355,62
-0.0015,-0.0005,0.0355,86
-0.001,-0.0005,0.0355,100
-0.0005,-0.0005,0.0355,100
0,-0.0005,0.0355,100
0.0005,-0.0005,0.0355,100
0.001,-0.0005,0.0355,100
0.0015,-0.0005,0.0355,86
0.002,-0.0005,0.0355,62
-0.002,0,0.0355,66
-0.0015,0,0.0355,91
-0.001,0,0.0355,100
-0.0005,0,0.0355,100
0,0,0.0355,100
0.0005,0,0.0355,100
0.001,0,0.0355,100
0.0015,0,0.0355,91
0.002,0,0.0355,66
-0.002,0.0005,0.0355,62
-0.0015,0.0005,0.0355,86
-0.001,0.0005,0.0355,100
-0.0005,0.0005,0.0355,100
0,0.0005,0.0355,100
0.0005,0.0005,0.0355,100
0.001,0.0005,0.0355,100
0.0015,0.0005,0.0355,86
0.002,0.0005,0.0355,62
-0.002,0.001,0.0355,53
-0.0015,0.001,0.0355,76
-0.001,0.001,0.0355,97
-0.0005,0.001,0.0355,100
0,0.001,0.0355,100
0.0005,0.001,0.0355,100
0.001,0.001,0.0355,97
0.0015,0.001,0.0355,76
0.002,0.001,0.0355,53
-0.0015,0.0015,0.0355,60
-0.001,0.0015,0.0355,76
-0.0005,0.0015,0.0355,86
0,0.0015,0.0355,91
0.0005,0.0015,0.0355,86
0.001,0.0015,0.0355,76
0.0015,0.0015,0.0355,60
-0.001,0.002,0.0355,53
-0.0005,0.002,0.0355,62
0,0.002,0.0355,66
0.0005,0.002,0.0355,62
0.001,0.002,0.0355,53
-0.001,-0.002,0.036,51
-0.0005,-0.002,0.036,60
0,-0.002,0.036,64
0.0005,-0.002,0.036,60
0.001,-0.002,0.036,51
-0.0015,-0.0015,0.036,59
-0.001,-0.0015,0.036,74
-0.0005,-0.0015,0.036,84
0,-0.0015,0.036,89
0.0005,-0.0015,0.036,84
0.001,-0.0015,0.036,74
0.0015,-0.0015,0.036,59
-0.002,-0.001,0.036,51
-0.0015,-0.001,0.036,74
-0.001,-0.001,0.036,94
-0.0005,-0.001,0.036,100
0,-0.001,0.036,100
0.0005,-0.001,0.036,100
0.001,-0.001,0.036,94
0.0015,-0.001,0.036,74
0.002,-0.001,0.036,51
-0.002,-0.0005,0.036,60
-0.0015,-0.0005,0.036,84
-0.001,-0.0005,0.036,100
-0.0005,-0.0005,0.036,100
0,-0.0005,0.036,100
0.0005,-0.0005,0.036,100
0.001,-0.0005,0.036,100
0.0015,-0.0005,0.036,84
0.002,-0.0005,0.036,60
-0.002,0,0.036,64
-0.0015,0,0.036,89
-0.001,0,0.036,100
-0.0005,0,0.036,100
0,0,0.036,100
0.0005,0,0.036,100
0.001,0,0.036,100
0.0015,0,0.036,89
0.002,0,0.036,64
-0.002,0.0005,0.036,60
-0.0015,0.0005,0.036,84
-0.001,0.0005,0.036,100
-0.0005,0.0005,0.036,100
0,0.0005,0.036,100
0.0005,0.0005,0.036,100
0.001,0.0005,0.036,100
0.0015,0.0005,0.036,84
0.002,0.0005,0.036,60
-0.002,0.001,0.036,51
-0.0015,0.001,0.036,74
-0.001,0.001,0.036,94
-0.0005,0.001,0.036,100
0,0.001,0.036,100
0.0005,0.001,0.036,100
0.001,0.001,0.036,94
0.0015,0.001,0.036,74
0.002,0.001,0.036,51
-0.0015,0.0015,0.036,59
-0.001,0.0015,0.036,74
-0.0005,0.0015,0.036,84
0,0.0015,0.036,89
0.0005,0.0015,0.036,84
0.001,0.0015,0.036,74
0.0015,0.0015,0.036,59
-0.001,0.002,0.036,51
-0.0005,0.002,0.036,60
0,0.002,0.036,64
0.0005,0.002,0.036,60
0.001,0.002,0.036,51
-0.001,-0.002,0.0365,48
-0.0005,-0.002,0.0365,56
0,-0.002,0.0365,60
0.0005,-0.002,0.0365,56
0.001,-0.002,0.0365,48
-0.0015,-0.0015,0.0365,55
-0.001,-0.0015,0.0365,69
-0.0005,-0.0015,0.0365,79
0,-0.0015,0.0365,83
0.0005,-0.0015,0.0365,79
0.001,-0.0015,0.0365,69
0.0015,-0.0015,0.0365,55
-0.002,-0.001,0.0365,48
-0.0015,-0.001,0.0365,69
-0.001,-0.001,0.0365,88
-0.0005,-0.001,0.0365,95
0,-0.001,0.0365,96
0.0005,-0.001,0.0365,95
0.001,-0.001,0.0365,88
0.0015,-0.001,0.0365,69
0.002,-0.001,0.0365,48
-0.002,-0.0005,0.0365,56
-0.0015,-0.0005,0.0365,79
-0.001,-0.0005,0.0365,95
-0.0005,-0.0005,0.0365,97
0,-0.0005,0.0365,97
0.0005,-0.0005,0.0365,97
0.001,-0.0005,0.0365,95
0.0015,-0.0005,0.0365,79
0.002,-0.0005,0.0365,56
-0.002,0,0.0365,60
-0.0015,0,0.0365,83
-0.001,0,0.0365,96
-0.0005,0,0.0365,97
0,0,0.0365,97
0.0005,0,0.0365,97
0.001,0,0.0365,96
0.0015,0,0.0365,83
0.002,0,0.0365,60
-0.002,0.0005,0.0365,56
-0.0015,0.0005,0.0365,79
-0.001,0.0005,0.0365,95
-0.0005,0.0005,0.0365,97
0,0.0005,0.0365,97
0.0005,0.0005,0.0365,97
0.001,0.0005,0.0365,95
0.0015,0.0005,0.0365,79
0.002,0.0005,0.0365,56
-0.002,0.001,0.0365,48
-0.0015,0.001,0.0365,69
-0.001,0.001,0.0365,88
-0.0005,0.001,0.0365,95
0,0.001,0.0365,96
0.0005,0.001,0.0365,95
0.001,0.001,0.0365,88
0.0015,0.001,0.0365,69
0.002,0.001,0.0365,48
-0.0015,0.0015,0.0365,55
-0.001,0.0015,0.0365,69
-0.0005,0.0015,0.0365,79
0,0.0015,0.0365,83
0.0005,0.0015,0.0365,79
0.001,0.0015,0.0365,69
0.0015,0.0015,0.0365,55
-0.001,0.002,0.0365,48
-0.0005,0.002,0.0365,56
0,0.002,0.0365,60
0.0005,0.002,0.0365,56
0.001,0.002,0.0365,48
-0.001,-0.002,0.037,47
-0.0005,-0.002,0.037,55
0,-0.002,0.037,59
0.0005,-0.002,0.037,55
0.001,-0.002,0.037,47
-0.0015,-0.0015,0.037,54
-0.001,-0.0015,0.037,68
-0.0005,-0.0015,0.037,78
0,-0.0015,0.037,82
0.0005,-0.0015,0.037,78
0.001,-0.0015,0.037,68
0.0015,-0.0015,0.037,54
-0.002,-0.001,0.037,47
-0.0015,-0.001,0.037,68
-0.001,-0.001,0.037,87
-0.0005,-0.001,0.037,94
0,-0.001,0.037,95
0.0005,-0.001,0.037,94
0.001,-0.001,0.037,87
0.0015,-0.001,0.037,68
0.002,-0.001,0.037,47
-0.002,-0.0005,0.037,55
-0.0015,-0.0005,0.037,78
-0.001,-0.0005,0.037,94
-0.0005,-0.0005,0.037,96
0,-0.0005,0.037,96
0.0005,-0.0005,0.037,96
0.001,-0.0005,0.037,94
0.0015,-0.0005,0.037,78
0.002,-0.0005,0.037,55
-0.002,0,0.037,59
-0.0015,0,0.037,82
-0.001,0,0.037,95
-0.0005,0,0.037,96
0,0,0.037,96
0.0005,0,0.037,96
0.001,0,0.037,95
0.0015,0,0.037,82
0.002,0,0.037,59
-0.002,0.0005,0.037,55
-0.0015,0.0005,0.037,78
-0.001,0.0005,0.037,94
-0.0005,0.0005,0.037,96
0,0.0005,0.037,96
0.0005,0.0005,0.037,96
0.001,0.0005,0.037,94
0.0015,0.0005,0.037,78
0.002,0.0005,0.037,55
-0.002,0.001,0.037,47
-0.0015,0.001,0.037,68
-0.001,0.001,0.037,87
-0.0005,0.001,0.037,94
0,0.001,0.037,95
0.0005,0.001,0.037,94
0.001,0.001,0.037,87
0.0015,0.001,0.037,68
0.002,0.001,0.037,47
-0.0015,0.0015,0.037,54
-0.001,0.0015,0.037,68
-0.0005,0.0015,0.037,78
0,0.0015,0.037,82
0.0005,0.0015,0.037,78
0.001,0.0015,0.037,68
0.0015,0.0015,0.037,54
-0.001,0.002,0.037,47
-0.0005,0.002,0.037,55
0,0.002,0.037,59
0.0005,0.002,0.037,55
0.001,0.002,0.037,47
-0.001,-0.002,0.0375,47
-0.0005,-0.002,0.0375,55
0,-0.002,0.0375,59
0.0005,-0.002,0.0375,55
0.001,-0.002,0.0375,47
-0.0015,-0.0015,0.0375,54
-0.001,-0.0015,0.0375,68
-0.0005,-0.0015,0.0375,78
0,-0.0015,0.0375,82
0.0005,-0.0015,0.0375,78
0.001,-0.0015,0.0375,68
0.0015,-0.0015,0.0375,54
-0.002,-0.001,0.0375,47
-0.0015,-0.001,0.0375,68
-0.001,-0.001,0.0375,87
-0.0005,-0.001,0.0375,94
0,-0.001,0.0375,95
0.0005,-0.001,0.0375,94
0.001,-0.001,0.0375,87
0.0015,-0.001,0.0375,68
0.002,-0.001,0.0375,47
-0.002,-0.0005,0.0375,55
-0.0015,-0.0005,0.0375,78
-0.001,-0.0005,0.0375,94
-0.0005,-0.0005,0.0375,96
0,-0.0005,0.0375,96
0.0005,-0.0005,0.0375,96
0.001,-0.0005,0.0375,94
0.0015,-0.0005,0.0375,78
0.002,-0.0005,0.0375,55
-0.002,0,0.0375,59
-0.0015,0,0.0375,82
-0.001,0,0.0375,95
-0.0005,0,0.0375,96
0,0,0.0375,96
0.0005,0,0.0375,96
0.001,0,0.0375,95
0.0015,0,0.0375,82
0.002,0,0.0375,59
-0.002,0.0005,0.0375,55
-0.0015,0.0005,0.0375,78
-0.001,0.0005,0.0375,94
-0.0005,0.0005,0.0375,96
0,0.0005,0.0375,96
0.0005,0.0005,0.0375,96
0.001,0.0005,0.0375,94
0.0015,0.0005,0.0375,78
0.002,0.0005,0.0375,55
-0.002,0.001,0.0375,47
-0.0015,0.001,0.0375,68
-0.001,0.001,0.0375,87
-0.0005,0.001,0.0375,94
0,0.001,0.0375,95
0.0005,0.001,0.0375,94
0.001,0.001,0.0375,87
0.0015,0.001,0.0375,68
0.002,0.001,0.0375,47
-0.0015,0.0015,0.0375,54
-0.001,0.0015,0.0375,68
-0.0005,0.0015,0.0375,78
0,0.0015,0.0375,82
0.0005,0.0015,0.0375,78
0.001,0.0015,0.0375,68
0.0015,0.0015,0.0375,54
-0.001,0.002,0.0375,47
-0.0005,0.002,0.0375,55
0,0.002,0.0375,59
0.0005,0.002,0.0375,55
0.001,0.002,0.0375,47
-0.001,-0.002,0.038,47
-0.0005,-0.002,0.038,55
0,-0.002,0.038,59
0.0005,-0.002,0.038,55
0.001,-0.002,0.038,47
-0.0015,-0.0015,0.038,54
-0.001,-0.0015,0.038,68
-0.0005,-0.0015,0.038,78
0,-0.0015,0.038,82
0.0005,-0.0015,0.038,78
0.001,-0.0015,0.038,68
0.0015,-0.0015,0.038,54
-0.002,-0.001,0.038,47
-0.0015,-0.001,0.038,68
-0.001,-0.001,0.038,87
-0.0005,-0.001,0.038,94
0,-0.001,0.038,95
0.0005,-0.001,0.038,94
0.001,-0.001,0.038,87
0.0015,-0.001,0.038,68
0.002,-0.001,0.038,47
-0.002,-0.0005,0.038,55
-0.0015,-0.0005,0.038,78
-0.001,-0.0005,0.038,94
-0.0005,-0.0005,0.038,96
0,-0.0005,0.038,96
0.0005,-0.0005,0.038,96
0.001,-0.0005,0.038,94
0.0015,-0.0005,0.038,78
0.002,-0.0005,0.038,55
-0.002,0,0.038,59
-0.0015,0,0.038,82
-0.001,0,0.038,95
-0.0005,0,0.038,96
0,0,0.038,96
0.0005,0,0.038,96
0.001,0,0.038,95
0.0015,0,0.038,82
0.002,0,0.038,59
-0.002,0.0005,0.038,55
-0.0015,0.0005,0.038,78
-0.001,0.0005,0.038,94
-0.0005,0.0005,0.038,96
0,0.0005,0.038,96
0.0005,0.0005,0.038,96
0.001,0.0005,0.038,94
0.0015,0.0005,0.038,78
0.002,0.0005,0.038,55
-0.002,0.001,0.038,47
-0.0015,0.001,0.038,68
-0.001,0.001,0.038,87
-0.0005,0.001,0.038,94
0,0.001,0.038,95
0.0005,0.001,0.038,94
0.001,0.001,0.038,87
0.0015,0.001,0.038,68
0.002,0.001,0.038,47
-0.0015,0.0015,0.038,54
-0.001,0.0015,0.038,68
-0.0005,0.0015,0.038,78
0,0.0015,0.038,82
0.0005,0.0015,0.038,78
0.001,0.0015,0.038,68
0.0015,0.0015,0.038,54
-0.001,0.002,0.038,47
-0.0005,0.002,0.038,55
0,0.002,0.038,59
0.0005,0.002,0.038,55
0.001,0.002,0.038,47
-0.001,-0.002,0.0385,47
-0.0005,-0.002,0.0385,55
0,-0.002,0.0385,59
0.0005,-0.002,0.0385,55
0.001,-0.002,0.0385,47
-0.0015,-0.0015,0.0385,54
-0.001,-0.0015,0.0385,68
-0.0005,-0.0015,0.0385,78
0,-0.0015,0.0385,82
