X,Y,Z,Velocity
0.001,0.001,0.0055,0.26962
0.0015,0.001,0.0055,0
0.002,0.001,0.0055,0
-0.0015,0.0015,0.0055,0
-0.001,0.0015,0.0055,0
-0.0005,0.0015,0.0055,0.277277
0,0.0015,0.0055,0.282365
0.0005,0.0015,0.0055,0.281819
0.001,0.0015,0.0055,0
0.0015,0.0015,0.0055,0
-0.001,0.002,0.0055,0
-0.0005,0.002,0.0055,0
0,0.002,0.0055,0
0.0005,0.002,0.0055,0
0.001,0.002,0.0055,0
-0.001,-0.002,0.006,0
-0.0005,-0.002,0.006,0
0,-0.002,0.006,0
0.0005,-0.002,0.006,0
0.001,-0.002,0.006,0
-0.0015,-0.0015,0.006,0
-0.001,-0.0015,0.006,0
-0.0005,-0.0015,0.006,0.217189
0,-0.0015,0.006,0.225253
0.0005,-0.0015,0.006,0.232264
0.001,-0.0015,0.006,0
0.0015,-0.0015,0.006,0
-0.002,-0.001,0.006,0
-0.0015,-0.001,0.006,0
-0.001,-0.001,0.006,0.221617
-0.0005,-0.001,0.006,0.22264
0,-0.001,0.006,0.228072
0.0005,-0.001,0.006,0.231266
0.001,-0.001,0.006,0.239883
0.0015,-0.001,0.006,0
0.002,-0.001,0.006,0
-0.002,-0.0005,0.006,0
-0.0015,-0.0005,0.006,0.216426
-0.001,-0.0005,0.006,0.226996
-0.0005,-0.0005,0.006,0.235748
0,-0.0005,0.006,0.230493
0.0005,-0.0005,0.006,0.233471
0.001,-0.0005,0.006,0.241003
0.0015,-0.0005,0.006,0.24497
0.002,-0.0005,0.006,0
-0.002,0,0.006,0
-0.0015,0,0.006,0.220513
-0.001,0,0.006,0.230238
-0.0005,0,0.006,0.238969
0,0,0.006,0.240994
0.0005,0,0.006,0.249189
0.001,0,0.006,0.248458
0.0015,0,0.006,0.245438
0.002,0,0.006,0
-0.002,0.0005,0.006,0
-0.0015,0.0005,0.006,0.235524
-0.001,0.0005,0.006,0.239731
-0.0005,0.0005,0.006,0.246451
0,0.0005,0.006,0.255729
0.0005,0.0005,0.006,0.260849
0.001,0.0005,0.006,0.257699
0.0015,0.0005,0.006,0.253
0.002,0.0005,0.006,0
-0.002,0.001,0.006,0
-0.0015,0.001,0.006,0
-0.001,0.001,0.006,0.252406
-0.0005,0.001,0.006,0.259972
0,0.001,0.006,0.266458
0.0005,0.001,0.006,0.26981
0.001,0.001,0.006,0.262019
0.0015,0.001,0.006,0
0.002,0.001,0.006,0
-0.0015,0.0015,0.006,0
-0.001,0.0015,0.006,0
-0.0005,0.0015,0.006,0.269347
0,0.0015,0.006,0.2733
0.0005,0.0015,0.006,0.271386
0.001,0.0015,0.006,0
0.0015,0.0015,0.006,0
-0.001,0.002,0.006,0
-0.0005,0.002,0.006,0
0,0.002,0.006,0
0.0005,0.002,0.006,0
0.001,0.002,0.006,0
-0.001,-0.002,0.0065,0
-0.0005,-0.002,0.0065,0
0,-0.002,0.0065,0
0.0005,-0.002,0.0065,0
0.001,-0.002,0.0065,0
-0.0015,-0.0015,0.0065,0
-0.001,-0.0015,0.0065,0
-0.0005,-0.0015,0.0065,0.216832
0,-0.0015,0.0065,0.23121
0.0005,-0.0015,0.0065,0.234157
0.001,-0.0015,0.0065,0
0.0015,-0.0015,0.0065,0
-0.002,-0.001,0.0065,0
-0.0015,-0.001,0.0065,0
-0.001,-0.001,0.0065,0.209314
-0.0005,-0.001,0.0065,0.223004
0,-0.001,0.0065,0.216292
0.0005,-0.001,0.0065,0.221496
0.001,-0.001,0.0065,0.23519
0.0015,-0.001,0.0065,0
0.002,-0.001,0.0065,0
-0.002,-0.0005,0.0065,0
-0.0015,-0.0005,0.0065,0.199567
-0.001,-0.0005,0.0065,0.211828
-0.0005,-0.0005,0.0065,0.223532
0,-0.0005,0.0065,0.210151
0.0005,-0.0005,0.0065,0.222849
0.001,-0.0005,0.0065,0.231549
0.0015,-0.0005,0.0065,0.227197
0.002,-0.0005,0.0065,0
-0.002,0,0.0065,0
-0.0015,0,0.0065,0.193707
-0.001,0,0.0065,0.205527
-0.0005,0,0.0065,0.219573
0,0,0.0065,0.22346
0.0005,0,0.0065,0.231488
0.001,0,0.0065,0.239283
0.0015,0,0.0065,0.230854
0.002,0,0.0065,0
-0.002,0.0005,0.0065,0
-0.0015,0.0005,0.0065,0.196994
-0.001,0.0005,0.0065,0.211723
-0.0005,0.0005,0.0065,0.22975
0,0.0005,0.0065,0.243458
0.0005,0.0005,0.0065,0.247329
0.001,0.0005,0.0065,0.244124
0.0015,0.0005,0.0065,0.248643
0.002,0.0005,0.0065,0
-0.002,0.001,0.0065,0
-0.0015,0.001,0.0065,0
-0.001,0.001,0.0065,0.228388
-0.0005,0.001,0.0065,0.252796
0,0.001,0.0065,0.255322
0.0005,0.001,0.0065,0.246577
0.001,0.001,0.0065,0.256228
0.0015,0.001,0.0065,0
0.002,0.001,0.0065,0
-0.0015,0.0015,0.0065,0
-0.001,0.0015,0.0065,0
-0.0005,0.0015,0.0065,0.251241
0,0.0015,0.0065,0.257851
0.0005,0.0015,0.0065,0.251914
0.001,0.0015,0.0065,0
0.0015,0.0015,0.0065,0
-0.001,0.002,0.0065,0
-0.0005,0.002,0.0065,0
0,0.002,0.0065,0
0.0005,0.002,0.0065,0
0.001,0.002,0.0065,0
-0.001,-0.002,0.007,0
-0.0005,-0.002,0.007,0
0,-0.002,0.007,0
0.0005,-0.002,0.007,0
0.001,-0.002,0.007,0
-0.0015,-0.0015,0.007,0
-0.001,-0.0015,0.007,0
-0.0005,-0.0015,0.007,0.22263
0,-0.0015,0.007,0.230596
0.0005,-0.0015,0.007,0.228169
0.001,-0.0015,0.007,0
0.0015,-0.0015,0.007,0
-0.002,-0.001,0.007,0
-0.0015,-0.001,0.007,0
-0.001,-0.001,0.007,0.19122
-0.0005,-0.001,0.007,0.208701
0,-0.001,0.007,0.216925
0.0005,-0.001,0.007,0.223775
0.001,-0.001,0.007,0.236457
0.0015,-0.001,0.007,0
0.002,-0.001,0.007,0
-0.002,-0.0005,0.007,0
-0.0015,-0.0005,0.007,0.178693
-0.001,-0.0005,0.007,0.174527
-0.0005,-0.0005,0.007,0.187492
0,-0.0005,0.007,0.206349
0.0005,-0.0005,0.007,0.223408
0.001,-0.0005,0.007,0.23356
0.0015,-0.0005,0.007,0.238057
0.002,-0.0005,0.007,0
-0.002,0,0.007,0
-0.0015,0,0.007,0.172839
-0.001,0,0.007,0.165795
-0.0005,0,0.007,0.174313
0,0,0.007,0.194939
0.0005,0,0.007,0.210406
0.001,0,0.007,0.218481
0.0015,0,0.007,0.224935
0.002,0,0.007,0
-0.002,0.0005,0.007,0
-0.0015,0.0005,0.007,0.1711
-0.001,0.0005,0.007,0.164725
-0.0005,0.0005,0.007,0.174495
0,0.0005,0.007,0.190902
0.0005,0.0005,0.007,0.201892
0.001,0.0005,0.007,0.214501
0.0015,0.0005,0.007,0.215719
0.002,0.0005,0.007,0
-0.002,0.001,0.007,0
-0.0015,0.001,0.007,0
-0.001,0.001,0.007,0.175877
-0.0005,0.001,0.007,0.17162
0,0.001,0.007,0.199387
0.0005,0.001,0.007,0.206992
0.001,0.001,0.007,0.208916
0.0015,0.001,0.007,0
0.002,0.001,0.007,0
-0.0015,0.0015,0.007,0
-0.001,0.0015,0.007,0
-0.0005,0.0015,0.007,0.197609
0,0.0015,0.007,0.212953
0.0005,0.0015,0.007,0.214809
0.001,0.0015,0.007,0
0.0015,0.0015,0.007,0
-0.001,0.002,0.007,0
-0.0005,0.002,0.007,0
0,0.002,0.007,0
0.0005,0.002,0.007,0
0.001,0.002,0.007,0
-0.001,-0.002,0.0075,0
-0.0005,-0.002,0.0075,0
0,-0.002,0.0075,0
0.0005,-0.002,0.0075,0
0.001,-0.002,0.0075,0
-0.0015,-0.0015,0.0075,0
-0.001,-0.0015,0.0075,0
-0.0005,-0.0015,0.0075,0.221815
0,-0.0015,0.0075,0.21255
0.0005,-0.0015,0.0075,0.215627
0.001,-0.0015,0.0075,0
0.0015,-0.0015,0.0075,0
-0.002,-0.001,0.0075,0
-0.0015,-0.001,0.0075,0
-0.001,-0.001,0.0075,0.20699
-0.0005,-0.001,0.0075,0.21636
0,-0.001,0.0075,0.225449
0.0005,-0.001,0.0075,0.230994
0.001,-0.001,0.0075,0.226669
0.0015,-0.001,0.0075,0
0.002,-0.001,0.0075,0
-0.002,-0.0005,0.0075,0
-0.0015,-0.0005,0.0075,0.197004
-0.001,-0.0005,0.0075,0.191296
-0.0005,-0.0005,0.0075,0.205912
0,-0.0005,0.0075,0.226686
0.0005,-0.0005,0.0075,0.233012
0.001,-0.0005,0.0075,0.230301
0.0015,-0.0005,0.0075,0.238493
0.002,-0.0005,0.0075,0
-0.002,0,0.0075,0
-0.0015,0,0.0075,0.199794
-0.001,0,0.0075,0.184979
-0.0005,0,0.0075,0.183212
0,0,0.0075,0.205401
0.0005,0,0.0075,0.220354
0.001,0,0.0075,0.224123
0.0015,0,0.0075,0.234525
0.002,0,0.0075,0
-0.002,0.0005,0.0075,0
-0.0015,0.0005,0.0075,0.203965
-0.001,0.0005,0.0075,0.177257
-0.0005,0.0005,0.0075,0.16663
0,0.0005,0.0075,0.187486
0.0005,0.0005,0.0075,0.202373
0.001,0.0005,0.0075,0.206025
0.0015,0.0005,0.0075,0.214202
0.002,0.0005,0.0075,0
-0.002,0.001,0.0075,0
-0.0015,0.001,0.0075,0
-0.001,0.001,0.0075,0.187147
-0.0005,0.001,0.0075,0.177811
0,0.001,0.0075,0.186459
0.0005,0.001,0.0075,0.194764
0.001,0.001,0.0075,0.196973
0.0015,0.001,0.0075,0
0.002,0.001,0.0075,0
-0.0015,0.0015,0.0075,0
-0.001,0.0015,0.0075,0
-0.0005,0.0015,0.0075,0.189677
0,0.0015,0.0075,0.194321
0.0005,0.0015,0.0075,0.200824
0.001,0.0015,0.0075,0
0.0015,0.0015,0.0075,0
-0.001,0.002,0.0075,0
-0.0005,0.002,0.0075,0
0,0.002,0.0075,0
0.0005,0.002,0.0075,0
0.001,0.002,0.0075,0
-0.001,-0.002,0.008,0
-0.0005,-0.002,0.008,0
0,-0.002,0.008,0
0.0005,-0.002,0.008,0
0.001,-0.002,0.008,0
-0.0015,-0.0015,0.008,0
-0.001,-0.0015,0.008,0
-0.0005,-0.0015,0.008,0.2211
0,-0.0015,0.008,0.213781
0.0005,-0.0015,0.008,0.218077
0.001,-0.0015,0.008,0
0.0015,-0.0015,0.008,0
-0.002,-0.001,0.008,0
-0.0015,-0.001,0.008,0
-0.001,-0.001,0.008,0.224191
-0.0005,-0.001,0.008,0.23059
0,-0.001,0.008,0.232571
0.0005,-0.001,0.008,0.231386
0.001,-0.001,0.008,0.21683
0.0015,-0.001,0.008,0
0.002,-0.001,0.008,0
-0.002,-0.0005,0.008,0
-0.0015,-0.0005,0.008,0.217169
-0.001,-0.0005,0.008,0.227916
-0.0005,-0.0005,0.008,0.231037
0,-0.0005,0.008,0.233032
0.0005,-0.0005,0.008,0.229951
0.001,-0.0005,0.008,0.209841
0.0015,-0.0005,0.008,0.20806
0.002,-0.0005,0.008,0
-0.002,0,0.008,0
-0.0015,0,0.008,0.227456
-0.001,0,0.008,0.232498
-0.0005,0,0.008,0.230899
0,0,0.008,0.229607
0.0005,0,0.008,0.225174
0.001,0,0.008,0.22208
0.0015,0,0.008,0.219456
0.002,0,0.008,0
-0.002,0.0005,0.008,0
-0.0015,0.0005,0.008,0.237203
-0.001,0.0005,0.008,0.239675
-0.0005,0.0005,0.008,0.234375
0,0.0005,0.008,0.223395
0.0005,0.0005,0.008,0.216642
0.001,0.0005,0.008,0.221042
0.0015,0.0005,0.008,0.2219
0.002,0.0005,0.008,0
-0.002,0.001,0.008,0
-0.0015,0.001,0.008,0
-0.001,0.001,0.008,0.238798
-0.0005,0.001,0.008,0.232558
0,0.001,0.008,0.213012
0.0005,0.001,0.008,0.205584
0.001,0.001,0.008,0.213657
0.0015,0.001,0.008,0
0.002,0.001,0.008,0
-0.0015,0.0015,0.008,0
-0.001,0.0015,0.008,0
-0.0005,0.0015,0.008,0.219035
0,0.0015,0.008,0.203984
0.0005,0.0015,0.008,0.202832
0.001,0.0015,0.008,0
0.0015,0.0015,0.008,0
-0.001,0.002,0.008,0
-0.0005,0.002,0.008,0
0,0.002,0.008,0
0.0005,0.002,0.008,0
0.001,0.002,0.008,0
-0.001,-0.002,0.0085,0
-0.0005,-0.002,0.0085,0
0,-0.002,0.0085,0
0.0005,-0.002,0.0085,0
0.001,-0.002,0.0085,0
-0.0015,-0.0015,0.0085,0
-0.001,-0.0015,0.0085,0
-0.0005,-0.0015,0.0085,0.216029
0,-0.0015,0.0085,0.216347
0.0005,-0.0015,0.0085,0.221771
0.001,-0.0015,0.0085,0
0.0015,-0.0015,0.0085,0
-0.002,-0.001,0.0085,0
-0.0015,-0.001,0.0085,0
-0.001,-0.001,0.0085,0.217333
-0.0005,-0.001,0.0085,0.214461
0,-0.001,0.0085,0.22034
0.0005,-0.001,0.0085,0.226097
0.001,-0.001,0.0085,0.230797
0.0015,-0.001,0.0085,0
0.002,-0.001,0.0085,0
-0.002,-0.0005,0.0085,0
-0.0015,-0.0005,0.0085,0.226792
-0.001,-0.0005,0.0085,0.225805
-0.0005,-0.0005,0.0085,0.225382
0,-0.0005,0.0085,0.224651
0.0005,-0.0005,0.0085,0.223605
0.001,-0.0005,0.0085,0.222766
0.0015,-0.0005,0.0085,0.217658
0.002,-0.0005,0.0085,0
-0.002,0,0.0085,0
-0.0015,0,0.0085,0.235008
-0.001,0,0.0085,0.239644
-0.0005,0,0.0085,0.238183
0,0,0.0085,0.226111
0.0005,0,0.0085,0.219875
0.001,0,0.0085,0.218935
0.0015,0,0.0085,0.213068
0.002,0,0.0085,0
-0.002,0.0005,0.0085,0
-0.0015,0.0005,0.0085,0.244417
-0.001,0.0005,0.0085,0.25397
-0.0005,0.0005,0.0085,0.246298
0,0.0005,0.0085,0.220857
0.0005,0.0005,0.0085,0.211158
0.001,0.0005,0.0085,0.212604
0.0015,0.0005,0.0085,0.20879
0.002,0.0005,0.0085,0
-0.002,0.001,0.0085,0
-0.0015,0.001,0.0085,0
-0.001,0.001,0.0085,0.246791
-0.0005,0.001,0.0085,0.237747
0,0.001,0.0085,0.210253
0.0005,0.001,0.0085,0.202829
0.001,0.001,0.0085,0.208234
0.0015,0.001,0.0085,0
0.002,0.001,0.0085,0
-0.0015,0.0015,0.0085,0
-0.001,0.0015,0.0085,0
-0.0005,0.0015,0.0085,0.226067
0,0.0015,0.0085,0.206156
0.0005,0.0015,0.0085,0.200242
0.001,0.0015,0.0085,0
0.0015,0.0015,0.0085,0
-0.001,0.002,0.0085,0
-0.0005,0.002,0.0085,0
0,0.002,0.0085,0
0.0005,0.002,0.0085,0
0.001,0.002,0.0085,0
-0.001,-0.002,0.009,0
-0.0005,-0.002,0.009,0
0,-0.002,0.009,0
0.0005,-0.002,0.009,0
0.001,-0.002,0.009,0
-0.0015,-0.0015,0.009,0
-0.001,-0.0015,0.009,0
-0.0005,-0.0015,0.009,0.223423
0,-0.0015,0.009,0.222204
0.0005,-0.0015,0.009,0.22432
0.001,-0.0015,0.009,0
0.0015,-0.0015,0.009,0
-0.002,-0.001,0.009,0
-0.0015,-0.001,0.009,0
-0.001,-0.001,0.009,0.229639
-0.0005,-0.001,0.009,0.22386
0,-0.001,0.009,0.22054
0.0005,-0.001,0.009,0.226646
0.001,-0.001,0.009,0.23309
0.0015,-0.001,0.009,0
0.002,-0.001,0.009,0
-0.002,-0.0005,0.009,0
-0.0015,-0.0005,0.009,0.24891
-0.001,-0.0005,0.009,0.239893
-0.0005,-0.0005,0.009,0.233508
0,-0.0005,0.009,0.227979
0.0005,-0.0005,0.009,0.232449
0.001,-0.0005,0.009,0.235591
0.0015,-0.0005,0.009,0.236871
0.002,-0.0005,0.009,0
-0.002,0,0.009,0
-0.0015,0,0.009,0.257918
-0.001,0,0.009,0.245374
-0.0005,0,0.009,0.238568
0,0,0.009,0.234208
0.0005,0,0.009,0.23309
0.001,0,0.009,0.233621
0.0015,0,0.009,0.235401
0.002,0,0.009,0
-0.002,0.0005,0.009,0
-0.0015,0.0005,0.009,0.257525
-0.001,0.0005,0.009,0.247206
-0.0005,0.0005,0.009,0.238749
0,0.0005,0.009,0.232216
0.0005,0.0005,0.009,0.229351
0.001,0.0005,0.009,0.227456
0.0015,0.0005,0.009,0.225406
0.002,0.0005,0.009,0
-0.002,0.001,0.009,0
-0.0015,0.001,0.009,0
-0.001,0.001,0.009,0.242631
-0.0005,0.001,0.009,0.234153
0,0.001,0.009,0.224943
0.0005,0.001,0.009,0.223127
0.001,0.001,0.009,0.22412
0.0015,0.001,0.009,0
0.002,0.001,0.009,0
-0.0015,0.0015,0.009,0
-0.001,0.0015,0.009,0
-0.0005,0.0015,0.009,0.231678
0,0.0015,0.009,0.221981
0.0005,0.0015,0.009,0.221742
0.001,0.0015,0.009,0
0.0015,0.0015,0.009,0
-0.001,0.002,0.009,0
-0.0005,0.002,0.009,0
0,0.002,0.009,0
0.0005,0.002,0.009,0
0.001,0.002,0.009,0
-0.001,-0.002,0.0095,0
-0.0005,-0.002,0.0095,0
0,-0.002,0.0095,0
0.0005,-0.002,0.0095,0
0.001,-0.002,0.0095,0
-0.0015,-0.0015,0.0095,0
-0.001,-0.0015,0.0095,0
-0.0005,-0.0015,0.0095,0.253567
0,-0.0015,0.0095,0.248777
0.0005,-0.0015,0.0095,0.236112
0.001,-0.0015,0.0095,0
0.0015,-0.0015,0.0095,0
-0.002,-0.001,0.0095,0
-0.0015,-0.001,0.0095,0
-0.001,-0.001,0.0095,0.266657
-0.0005,-0.001,0.0095,0.255976
0,-0.001,0.0095,0.246176
0.0005,-0.001,0.0095,0.239273
0.001,-0.001,0.0095,0.227401
0.0015,-0.001,0.0095,0
0.002,-0.001,0.0095,0
-0.002,-0.0005,0.0095,0
-0.0015,-0.0005,0.0095,0.274555
-0.001,-0.0005,0.0095,0.265362
-0.0005,-0.0005,0.0095,0.253495
0,-0.0005,0.0095,0.243764
0.0005,-0.0005,0.0095,0.240731
0.001,-0.0005,0.0095,0.231216
0.0015,-0.0005,0.0095,0.224794
0.002,-0.0005,0.0095,0
-0.002,0,0.0095,0
-0.0015,0,0.0095,0.279286
-0.001,0,0.0095,0.263041
-0.0005,0,0.0095,0.250334
0,0,0.0095,0.246112
0.0005,0,0.0095,0.244783
0.001,0,0.0095,0.240712
0.0015,0,0.0095,0.241927
0.002,0,0.0095,0
-0.002,0.0005,0.0095,0
-0.0015,0.0005,0.0095,0.27688
-0.001,0.0005,0.0095,0.261277
-0.0005,0.0005,0.0095,0.253077
0,0.0005,0.0095,0.25349
0.0005,0.0005,0.0095,0.255525
0.001,0.0005,0.0095,0.253082
0.0015,0.0005,0.0095,0.253876
0.002,0.0005,0.0095,0
-0.002,0.001,0.0095,0
-0.0015,0.001,0.0095,0
-0.001,0.001,0.0095,0.25963
-0.0005,0.001,0.0095,0.254317
0,0.001,0.0095,0.255091
0.0005,0.001,0.0095,0.257298
0.001,0.001,0.0095,0.251976
0.0015,0.001,0.0095,0
0.002,0.001,0.0095,0
-0.0015,0.0015,0.0095,0
-0.001,0.0015,0.0095,0
-0.0005,0.0015,0.0095,0.248872
0,0.0015,0.0095,0.248595
0.0005,0.0015,0.0095,0.251149
0.001,0.0015,0.0095,0
0.0015,0.0015,0.0095,0
-0.001,0.002,0.0095,0
-0.0005,0.002,0.0095,0
0,0.002,0.0095,0
0.0005,0.002,0.0095,0
0.001,0.002,0.0095,0
-0.001,-0.002,0.01,0
-0.0005,-0.002,0.01,0
0,-0.002,0.01,0
0.0005,-0.002,0.01,0
0.001,-0.002,0.01,0
-0.0015,-0.0015,0.01,0
-0.001,-0.0015,0.01,0
-0.0005,-0.0015,0.01,0.257443
0,-0.0015,0.01,0.259908
0.0005,-0.0015,0.01,0.255759
0.001,-0.0015,0.01,0
0.0015,-0.0015,0.01,0
-0.002,-0.001,0.01,0
-0.0015,-0.001,0.01,0
-0.001,-0.001,0.01,0.258248
-0.0005,-0.001,0.01,0.254958
0,-0.001,0.01,0.259266
0.0005,-0.001,0.01,0.258065
0.001,-0.001,0.01,0.245301
0.0015,-0.001,0.01,0
0.002,-0.001,0.01,0
-0.002,-0.0005,0.01,0
-0.0015,-0.0005,0.01,0.266784
-0.001,-0.0005,0.01,0.25872
-0.0005,-0.0005,0.01,0.256121
0,-0.0005,0.01,0.259468
0.0005,-0.0005,0.01,0.257076
0.001,-0.0005,0.01,0.245527
0.0015,-0.0005,0.01,0.232892
0.002,-0.0005,0.01,0
-0.002,0,0.01,0
-0.0015,0,0.01,0.267281
-0.001,0,0.01,0.263742
-0.0005,0,0.01,0.259515
0,0,0.01,0.257014
0.0005,0,0.01,0.254725
0.001,0,0.01,0.252332
0.0015,0,0.01,0.246287
0.002,0,0.01,0
-0.002,0.0005,0.01,0
-0.0015,0.0005,0.01,0.275965
-0.001,0.0005,0.01,0.273846
-0.0005,0.0005,0.01,0.2695
0,0.0005,0.01,0.263271
0.0005,0.0005,0.01,0.261133
0.001,0.0005,0.01,0.26153
0.0015,0.0005,0.01,0.263053
0.002,0.0005,0.01,0
-0.002,0.001,0.01,0
-0.0015,0.001,0.01,0
-0.001,0.001,0.01,0.27799
-0.0005,0.001,0.01,0.275617
0,0.001,0.01,0.271021
0.0005,0.001,0.01,0.264637
0.001,0.001,0.01,0.261328
0.0015,0.001,0.01,0
0.002,0.001,0.01,0
-0.0015,0.0015,0.01,0
-0.001,0.0015,0.01,0
-0.0005,0.0015,0.01,0.273571
0,0.0015,0.01,0.26956
0.0005,0.0015,0.01,0.26168
0.001,0.0015,0.01,0
0.0015,0.0015,0.01,0
-0.001,0.002,0.01,0
-0.0005,0.002,0.01,0
0,0.002,0.01,0
0.0005,0.002,0.01,0
0.001,0.002,0.01,0
-0.001,-0.002,0.0105,0
-0.0005,-0.002,0.0105,0
0,-0.002,0.0105,0
0.0005,-0.002,0.0105,0
0.001,-0.002,0.0105,0
-0.0015,-0.0015,0.0105,0
-0.001,-0.0015,0.0105,0
-0.0005,-0.0015,0.0105,0.260726
0,-0.0015,0.0105,0.270327
0.0005,-0.0015,0.0105,0.278439
0.001,-0.0015,0.0105,0
0.0015,-0.0015,0.0105,0
-0.002,-0.001,0.0105,0
-0.0015,-0.001,0.0105,0
-0.001,-0.001,0.0105,0.245203
-0.0005,-0.001,0.0105,0.252756
0,-0.001,0.0105,0.262715
0.0005,-0.001,0.0105,0.268435
0.001,-0.001,0.0105,0.265972
0.0015,-0.001,0.0105,0
0.002,-0.001,0.0105,0
-0.002,-0.0005,0.0105,0
-0.0015,-0.0005,0.0105,0.253254
-0.001,-0.0005,0.0105,0.250343
-0.0005,-0.0005,0.0105,0.252087
0,-0.0005,0.0105,0.257355
0.0005,-0.0005,0.0105,0.254735
0.001,-0.0005,0.0105,0.255144
0.0015,-0.0005,0.0105,0.255112
0.002,-0.0005,0.0105,0
-0.002,0,0.0105,0
-0.0015,0,0.0105,0.251365
-0.001,0,0.0105,0.255823
-0.0005,0,0.0105,0.257482
0,0,0.0105,0.257952
0.0005,0,0.0105,0.250824
0.001,0,0.0105,0.249746
0.0015,0,0.0105,0.252097
0.002,0,0.0105,0
-0.002,0.0005,0.0105,0
-0.0015,0.0005,0.0105,0.253616
-0.001,0.0005,0.0105,0.259
-0.0005,0.0005,0.0105,0.263795
0,0.0005,0.0105,0.263889
0.0005,0.0005,0.0105,0.253631
0.001,0.0005,0.0105,0.256073
0.0015,0.0005,0.0105,0.259834
0.002,0.0005,0.0105,0
-0.002,0.001,0.0105,0
-0.0015,0.001,0.0105,0
-0.001,0.001,0.0105,0.270246
-0.0005,0.001,0.0105,0.272763
0,0.001,0.0105,0.270892
0.0005,0.001,0.0105,0.262856
0.001,0.001,0.0105,0.264382
0.0015,0.001,0.0105,0
0.002,0.001,0.0105,0
-0.0015,0.0015,0.0105,0
-0.001,0.0015,0.0105,0
-0.0005,0.0015,0.0105,0.277751
0,0.0015,0.0105,0.27169
0.0005,0.0015,0.0105,0.264258
0.001,0.0015,0.0105,0
0.0015,0.0015,0.0105,0
-0.001,0.002,0.0105,0
-0.0005,0.002,0.0105,0
0,0.002,0.0105,0
0.0005,0.002,0.0105,0
0.001,0.002,0.0105,0
-0.001,-0.002,0.011,0
-0.0005,-0.002,0.011,0
0,-0.002,0.011,0
0.0005,-0.002,0.011,0
0.001,-0.002,0.011,0
-0.0015,-0.0015,0.011,0
-0.001,-0.0015,0.011,0
-0.0005,-0.0015,0.011,0.285908
0,-0.0015,0.011,0.287752
0.0005,-0.0015,0.011,0.291644
0.001,-0.0015,0.011,0
0.0015,-0.0015,0.011,0
-0.002,-0.001,0.011,0
-0.0015,-0.001,0.011,0
-0.001,-0.001,0.011,0.27142
-0.0005,-0.001,0.011,0.266436
0,-0.001,0.011,0.272427
0.0005,-0.001,0.011,0.279115
0.001,-0.001,0.011,0.283944
0.0015,-0.001,0.011,0
0.002,-0.001,0.011,0
-0.002,-0.0005,0.011,0
-0.0015,-0.0005,0.011,0.275617
-0.001,-0.0005,0.011,0.26561
-0.0005,-0.0005,0.011,0.254264
0,-0.0005,0.011,0.259001
0.0005,-0.0005,0.011,0.261562
0.001,-0.0005,0.011,0.273866
0.0015,-0.0005,0.011,0.278917
0.002,-0.0005,0.011,0
-0.002,0,0.011,0
-0.0015,0,0.011,0.270851
-0.001,0,0.011,0.265474
-0.0005,0,0.011,0.257606
0,0,0.011,0.258373
0.0005,0,0.011,0.257853
0.001,0,0.011,0.260911
0.0015,0,0.011,0.269617
0.002,0,0.011,0
-0.002,0.0005,0.011,0
-0.0015,0.0005,0.011,0.266093
-0.001,0.0005,0.011,0.260053
-0.0005,0.0005,0.011,0.255369
0,0.0005,0.011,0.25878
0.0005,0.0005,0.011,0.259487
0.001,0.0005,0.011,0.261653
0.0015,0.0005,0.011,0.268122
0.002,0.0005,0.011,0
-0.002,0.001,0.011,0
-0.0015,0.001,0.011,0
-0.001,0.001,0.011,0.268221
-0.0005,0.001,0.011,0.259536
0,0.001,0.011,0.260691
0.0005,0.001,0.011,0.264328
0.001,0.001,0.011,0.267606
0.0015,0.001,0.011,0
0.002,0.001,0.011,0
-0.0015,0.0015,0.011,0
-0.001,0.0015,0.011,0
-0.0005,0.0015,0.011,0.271052
0,0.0015,0.011,0.265861
0.0005,0.0015,0.011,0.272063
0.001,0.0015,0.011,0
0.0015,0.0015,0.011,0
-0.001,0.002,0.011,0
-0.0005,0.002,0.011,0
0,0.002,0.011,0
0.0005,0.002,0.011,0
0.001,0.002,0.011,0
-0.001,-0.002,0.0115,0
-0.0005,-0.002,0.0115,0
0,-0.002,0.0115,0
0.0005,-0.002,0.0115,0
0.001,-0.002,0.0115,0
-0.0015,-0.0015,0.0115,0
-0.001,-0.0015,0.0115,0
-0.0005,-0.0015,0.0115,0.300731
0,-0.0015,0.0115,0.287928
0.0005,-0.0015,0.0115,0.287121
0.001,-0.0015,0.0115,0
0.0015,-0.0015,0.0115,0
-0.002,-0.001,0.0115,0
-0.0015,-0.001,0.0115,0
-0.001,-0.001,0.0115,0.30701
-0.0005,-0.001,0.0115,0.293403
0,-0.001,0.0115,0.280809
0.0005,-0.001,0.0115,0.28143
0.001,-0.001,0.0115,0.283258
0.0015,-0.001,0.0115,0
0.002,-0.001,0.0115,0
-0.002,-0.0005,0.0115,0
-0.0015,-0.0005,0.0115,0.301448
-0.001,-0.0005,0.0115,0.301347
-0.0005,-0.0005,0.0115,0.291689
0,-0.0005,0.0115,0.28052
0.0005,-0.0005,0.0115,0.280601
0.001,-0.0005,0.0115,0.281434
0.0015,-0.0005,0.0115,0.285564
0.002,-0.0005,0.0115,0
-0.002,0,0.0115,0
